	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.629, 0.825]	[0.561, 0.707]	[0.20185, 0.26065]	[0.571, 0.711]	[0.121, 0.414]	[0.6351, 0.8288]	[0.125, 0.467]	[0.123, 0.414]	[0.625, 0.900]	[0.500, 0.636]	[0.597, 0.819]	[0.682, 0.828]	[0.667, 0.944]	[0.318, 0.636]
precision_recall_auc	[0.611, 0.825]	[0.593, 0.689]	[0.19167, 0.25232]	[0.622, 0.708]	[0.187, 0.379]	[0.5652, 0.8135]	[0.211, 0.467]	[0.198, 0.406]	[0.692, 0.900]	[0.519, 0.600]	[0.578, 0.819]	[0.710, 0.828]	[0.778, 0.944]	[0.364, 0.545]
roc_auc	[0.605, 0.821]	[0.634, 0.763]	[0.15971, 0.24782]	[0.634, 0.762]	[0.268, 0.525]	[0.4950, 0.7943]	[0.271, 0.542]	[0.269, 0.533]	[0.706, 0.875]	[0.556, 0.667]	[0.572, 0.815]	[0.702, 0.851]	[0.722, 0.889]	[0.455, 0.636]
