	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.846 ± 0.041804	0.762 ± 0.056810	0.16080 ± 0.026730	0.732 ± 0.069708	0.525 ± 0.113620	0.5063 ± 0.096945	0.532 ± 0.108202	0.528 ± 0.110910	0.777 ± 0.056663	0.755 ± 0.052867	0.840 ± 0.043938	0.852 ± 0.044466	0.711 ± 0.086066	0.814 ± 0.033539
precision_recall_auc	0.848 ± 0.034026	0.767 ± 0.054075	0.15955 ± 0.034396	0.727 ± 0.073712	0.535 ± 0.108150	0.5140 ± 0.109198	0.574 ± 0.104329	0.554 ± 0.104825	0.764 ± 0.050312	0.811 ± 0.073640	0.843 ± 0.035105	0.860 ± 0.045317	0.667 ± 0.097991	0.868 ± 0.065870
roc_auc	0.873 ± 0.027966	0.786 ± 0.046499	0.14240 ± 0.023666	0.750 ± 0.063813	0.572 ± 0.092999	0.4545 ± 0.080953	0.606 ± 0.078190	0.588 ± 0.084445	0.782 ± 0.053640	0.824 ± 0.045983	0.868 ± 0.028859	0.885 ± 0.033421	0.694 ± 0.098862	0.877 ± 0.037421
