	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.843 ± 0.053054	0.755 ± 0.034784	0.16546 ± 0.024170	0.724 ± 0.041653	0.509 ± 0.069568	0.5446 ± 0.121467	0.519 ± 0.069151	0.514 ± 0.069203	0.768 ± 0.034404	0.751 ± 0.041006	0.836 ± 0.060420	0.839 ± 0.043132	0.700 ± 0.053672	0.809 ± 0.035855
precision_recall_auc	0.876 ± 0.036770	0.786 ± 0.064324	0.16050 ± 0.035695	0.751 ± 0.083629	0.572 ± 0.128649	0.5207 ± 0.132138	0.614 ± 0.133730	0.592 ± 0.128514	0.781 ± 0.056303	0.834 ± 0.102801	0.873 ± 0.037638	0.860 ± 0.047931	0.694 ± 0.105572	0.877 ± 0.085844
roc_auc	0.891 ± 0.027674	0.798 ± 0.055113	0.14362 ± 0.027604	0.764 ± 0.070369	0.595 ± 0.110226	0.4604 ± 0.102091	0.644 ± 0.113940	0.619 ± 0.109254	0.788 ± 0.052143	0.857 ± 0.092373	0.888 ± 0.028401	0.880 ± 0.037308	0.700 ± 0.098688	0.895 ± 0.080317
