	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.669, 0.785]	[0.629, 0.826]	[0.16734, 0.21499]	[0.615, 0.811]	[0.258, 0.652]	[0.5157, 0.6277]	[0.256, 0.647]	[0.257, 0.649]	[0.684, 0.857]	[0.571, 0.789]	[0.638, 0.776]	[0.715, 0.821]	[0.667, 0.833]	[0.591, 0.818]
precision_recall_auc	[0.639, 0.828]	[0.591, 0.798]	[0.17833, 0.24989]	[0.519, 0.778]	[0.182, 0.596]	[0.5515, 0.7293]	[0.188, 0.596]	[0.185, 0.596]	[0.625, 0.842]	[0.562, 0.778]	[0.631, 0.823]	[0.625, 0.816]	[0.389, 0.833]	[0.636, 0.909]
roc_auc	[0.659, 0.793]	[0.641, 0.848]	[0.16693, 0.22264]	[0.588, 0.833]	[0.283, 0.697]	[0.5223, 0.6521]	[0.292, 0.697]	[0.287, 0.697]	[0.667, 0.864]	[0.619, 0.833]	[0.629, 0.786]	[0.707, 0.816]	[0.556, 0.833]	[0.636, 0.864]
