	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.887 ± 0.044504	0.838 ± 0.030698	0.12339 ± 0.022390	0.822 ± 0.034649	0.677 ± 0.061396	0.4449 ± 0.062015	0.678 ± 0.059320	0.678 ± 0.060278	0.856 ± 0.037235	0.823 ± 0.031584	0.883 ± 0.046502	0.889 ± 0.031235	0.822 ± 0.051052	0.855 ± 0.028748
precision_recall_auc	0.884 ± 0.042848	0.842 ± 0.050297	0.12325 ± 0.025294	0.824 ± 0.061124	0.685 ± 0.100594	0.4452 ± 0.069178	0.691 ± 0.089975	0.688 ± 0.095221	0.856 ± 0.060023	0.835 ± 0.040175	0.880 ± 0.044795	0.886 ± 0.026869	0.817 ± 0.090911	0.868 ± 0.033539
roc_auc	0.884 ± 0.039503	0.843 ± 0.043946	0.12450 ± 0.025998	0.826 ± 0.049468	0.686 ± 0.087891	0.4518 ± 0.067603	0.689 ± 0.084787	0.688 ± 0.086234	0.858 ± 0.050484	0.832 ± 0.043537	0.881 ± 0.041202	0.886 ± 0.028081	0.822 ± 0.068293	0.864 ± 0.037113
