	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.751, 0.901]	[0.659, 0.816]	[0.13126, 0.22163]	[0.571, 0.788]	[0.318, 0.631]	[0.4117, 0.8084]	[0.359, 0.667]	[0.338, 0.649]	[0.667, 0.800]	[0.692, 0.867]	[0.744, 0.898]	[0.699, 0.896]	[0.444, 0.722]	[0.818, 0.909]
precision_recall_auc	[0.748, 0.867]	[0.649, 0.788]	[0.14478, 0.21401]	[0.519, 0.750]	[0.298, 0.576]	[0.4495, 0.7540]	[0.347, 0.626]	[0.337, 0.601]	[0.645, 0.769]	[0.667, 0.857]	[0.740, 0.864]	[0.735, 0.871]	[0.389, 0.667]	[0.773, 0.909]
roc_auc	[0.766, 0.869]	[0.664, 0.765]	[0.15896, 0.21400]	[0.600, 0.727]	[0.328, 0.530]	[0.4641, 0.6807]	[0.347, 0.560]	[0.337, 0.545]	[0.679, 0.760]	[0.667, 0.833]	[0.760, 0.866]	[0.740, 0.871]	[0.500, 0.667]	[0.773, 0.909]
