	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.823 ± 0.054547	0.792 ± 0.048897	0.15563 ± 0.020528	0.761 ± 0.060288	0.584 ± 0.097794	0.4981 ± 0.055787	0.609 ± 0.096585	0.596 ± 0.096897	0.788 ± 0.046632	0.821 ± 0.057424	0.813 ± 0.063484	0.839 ± 0.036279	0.711 ± 0.073142	0.873 ± 0.041770
precision_recall_auc	0.830 ± 0.043420	0.753 ± 0.056635	0.15522 ± 0.020690	0.696 ± 0.090447	0.506 ± 0.113270	0.5002 ± 0.059715	0.571 ± 0.088981	0.537 ± 0.101731	0.740 ± 0.053159	0.831 ± 0.047884	0.823 ± 0.048436	0.839 ± 0.036521	0.606 ± 0.115500	0.900 ± 0.035855
roc_auc	0.855 ± 0.031134	0.782 ± 0.030164	0.14650 ± 0.018223	0.746 ± 0.038144	0.564 ± 0.060327	0.4802 ± 0.053101	0.603 ± 0.058752	0.583 ± 0.058841	0.771 ± 0.029196	0.831 ± 0.039242	0.850 ± 0.033260	0.854 ± 0.025377	0.678 ± 0.051052	0.886 ± 0.032141
