	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.808 ± 0.052225	0.775 ± 0.052100	0.16472 ± 0.022921	0.750 ± 0.064807	0.550 ± 0.104199	0.5229 ± 0.069077	0.558 ± 0.098343	0.554 ± 0.100950	0.801 ± 0.062518	0.757 ± 0.056923	0.800 ± 0.055913	0.831 ± 0.037148	0.750 ± 0.102272	0.800 ± 0.061359
precision_recall_auc	0.806 ± 0.045897	0.758 ± 0.068983	0.16167 ± 0.018952	0.716 ± 0.098645	0.517 ± 0.137966	0.5213 ± 0.055551	0.546 ± 0.128271	0.531 ± 0.132996	0.762 ± 0.066032	0.784 ± 0.076413	0.797 ± 0.049552	0.830 ± 0.033311	0.667 ± 0.128300	0.850 ± 0.060795
roc_auc	0.828 ± 0.047017	0.778 ± 0.047085	0.15681 ± 0.016524	0.752 ± 0.053273	0.556 ± 0.094169	0.5088 ± 0.056468	0.567 ± 0.100059	0.561 ± 0.096730	0.791 ± 0.042836	0.775 ± 0.068986	0.821 ± 0.051677	0.847 ± 0.024164	0.733 ± 0.063072	0.823 ± 0.062287
