	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.725 ± 0.048736	0.743 ± 0.041910	0.19200 ± 0.024262	0.722 ± 0.043918	0.485 ± 0.083819	0.6375 ± 0.066446	0.484 ± 0.081381	0.485 ± 0.082573	0.780 ± 0.038377	0.704 ± 0.048799	0.707 ± 0.056579	0.789 ± 0.033229	0.744 ± 0.053672	0.741 ± 0.060795
precision_recall_auc	0.793 ± 0.052662	0.755 ± 0.036892	0.16894 ± 0.012823	0.729 ± 0.042212	0.510 ± 0.073785	0.5846 ± 0.094222	0.516 ± 0.078148	0.513 ± 0.075746	0.780 ± 0.039411	0.736 ± 0.058661	0.782 ± 0.058072	0.831 ± 0.024148	0.728 ± 0.066512	0.782 ± 0.067079
roc_auc	0.771 ± 0.054682	0.742 ± 0.044238	0.17772 ± 0.018651	0.715 ± 0.055559	0.485 ± 0.088476	0.6030 ± 0.081176	0.490 ± 0.087468	0.487 ± 0.087893	0.772 ± 0.051297	0.718 ± 0.051057	0.757 ± 0.061590	0.822 ± 0.024891	0.717 ± 0.084660	0.768 ± 0.054419
