	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.746 ± 0.045375	0.713 ± 0.062279	0.20500 ± 0.023847	0.690 ± 0.068116	0.426 ± 0.124558	0.7338 ± 0.128665	0.428 ± 0.125095	0.427 ± 0.124797	0.758 ± 0.077339	0.670 ± 0.058248	0.735 ± 0.049273	0.760 ± 0.043175	0.717 ± 0.102940	0.709 ± 0.071710
precision_recall_auc	0.700 ± 0.068378	0.680 ± 0.059247	0.22251 ± 0.031674	0.648 ± 0.073502	0.360 ± 0.118494	0.8426 ± 0.216519	0.362 ± 0.118807	0.361 ± 0.118615	0.718 ± 0.063309	0.644 ± 0.062849	0.684 ± 0.075383	0.733 ± 0.057828	0.656 ± 0.100752	0.705 ± 0.057695
roc_auc	0.704 ± 0.061613	0.690 ± 0.044918	0.22120 ± 0.028156	0.664 ± 0.059924	0.380 ± 0.089837	0.8716 ± 0.165196	0.384 ± 0.091990	0.382 ± 0.090753	0.737 ± 0.064013	0.646 ± 0.043268	0.687 ± 0.068865	0.737 ± 0.054017	0.689 ± 0.105409	0.691 ± 0.059844
