	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.727 ± 0.039043	0.626 ± 0.040935	0.22737 ± 0.017294	0.638 ± 0.041502	0.252 ± 0.081869	0.6715 ± 0.053195	0.269 ± 0.092279	0.260 ± 0.086790	0.719 ± 0.063924	0.550 ± 0.031166	0.719 ± 0.040644	0.722 ± 0.038213	0.761 ± 0.069537	0.491 ± 0.046945
precision_recall_auc	0.687 ± 0.080623	0.633 ± 0.056582	0.22604 ± 0.027084	0.604 ± 0.073646	0.265 ± 0.113165	0.7095 ± 0.115525	0.268 ± 0.115822	0.267 ± 0.114423	0.685 ± 0.070223	0.584 ± 0.053696	0.672 ± 0.089014	0.721 ± 0.057316	0.633 ± 0.117706	0.632 ± 0.065870
roc_auc	0.695 ± 0.075557	0.638 ± 0.063106	0.23143 ± 0.031385	0.610 ± 0.081833	0.275 ± 0.126212	0.7102 ± 0.114673	0.277 ± 0.123438	0.276 ± 0.124822	0.688 ± 0.065079	0.589 ± 0.062585	0.679 ± 0.084355	0.716 ± 0.055963	0.639 ± 0.117851	0.636 ± 0.077258
