	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.781 ± 0.073041	0.750 ± 0.049933	0.18817 ± 0.027358	0.716 ± 0.052259	0.501 ± 0.099866	0.6067 ± 0.092054	0.519 ± 0.109054	0.509 ± 0.104209	0.757 ± 0.037747	0.762 ± 0.074955	0.771 ± 0.080957	0.774 ± 0.045582	0.678 ± 0.043823	0.823 ± 0.069267
precision_recall_auc	0.775 ± 0.076147	0.711 ± 0.083204	0.18487 ± 0.031401	0.636 ± 0.126559	0.422 ± 0.166407	0.6012 ± 0.109177	0.495 ± 0.175190	0.456 ± 0.169957	0.705 ± 0.064775	0.789 ± 0.122292	0.762 ± 0.083750	0.798 ± 0.058494	0.544 ± 0.138084	0.877 ± 0.091035
roc_auc	0.776 ± 0.087040	0.701 ± 0.090230	0.19374 ± 0.038602	0.622 ± 0.136840	0.402 ± 0.180461	0.6260 ± 0.130373	0.459 ± 0.189951	0.429 ± 0.184283	0.699 ± 0.074901	0.759 ± 0.123548	0.767 ± 0.095454	0.780 ± 0.062119	0.533 ± 0.148610	0.868 ± 0.054419
