	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.743, 0.929]	[0.811, 0.917]	[0.10483, 0.15438]	[0.774, 0.909]	[0.621, 0.833]	[0.3614, 0.5404]	[0.650, 0.880]	[0.646, 0.856]	[0.778, 0.880]	[0.824, 1.000]	[0.727, 0.928]	[0.818, 0.907]	[0.667, 0.833]	[0.864, 1.000]
precision_recall_auc	[0.771, 0.930]	[0.765, 0.866]	[0.10240, 0.15826]	[0.727, 0.848]	[0.530, 0.732]	[0.3469, 0.6307]	[0.546, 0.773]	[0.545, 0.753]	[0.760, 0.864]	[0.737, 0.933]	[0.744, 0.928]	[0.801, 0.912]	[0.667, 0.833]	[0.773, 0.955]
roc_auc	[0.845, 0.921]	[0.775, 0.866]	[0.11186, 0.15637]	[0.757, 0.848]	[0.551, 0.732]	[0.3749, 0.5998]	[0.546, 0.773]	[0.548, 0.753]	[0.778, 0.840]	[0.737, 0.933]	[0.839, 0.919]	[0.811, 0.896]	[0.667, 0.778]	[0.773, 0.955]
