	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.896 ± 0.056405	0.855 ± 0.032147	0.12033 ± 0.016065	0.836 ± 0.039139	0.710 ± 0.064293	0.4131 ± 0.056322	0.744 ± 0.067078	0.726 ± 0.064649	0.838 ± 0.030782	0.906 ± 0.053879	0.893 ± 0.061043	0.878 ± 0.028892	0.778 ± 0.052378	0.932 ± 0.044174
precision_recall_auc	0.888 ± 0.050101	0.824 ± 0.034743	0.12973 ± 0.018236	0.801 ± 0.040670	0.647 ± 0.069486	0.4610 ± 0.107524	0.671 ± 0.075990	0.659 ± 0.071561	0.821 ± 0.034271	0.851 ± 0.063913	0.883 ± 0.057291	0.870 ± 0.042560	0.761 ± 0.058853	0.886 ± 0.057695
roc_auc	0.893 ± 0.027849	0.823 ± 0.026910	0.13171 ± 0.015991	0.800 ± 0.029701	0.646 ± 0.053819	0.4598 ± 0.085539	0.672 ± 0.063662	0.659 ± 0.057736	0.817 ± 0.021133	0.854 ± 0.057592	0.891 ± 0.028955	0.865 ± 0.032605	0.756 ± 0.038845	0.891 ± 0.053354
