	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.946 ± 0.007940	0.901 ± 0.023940	0.10262 ± 0.008788	0.891 ± 0.028043	0.803 ± 0.047881	0.4016 ± 0.162953	0.833 ± 0.051898	0.817 ± 0.048814	0.880 ± 0.026215	0.952 ± 0.045869	0.945 ± 0.008162	0.929 ± 0.012755	0.839 ± 0.040992	0.964 ± 0.035855
precision_recall_auc	0.945 ± 0.014842	0.874 ± 0.029580	0.10322 ± 0.006688	0.859 ± 0.033641	0.748 ± 0.059160	0.4159 ± 0.202040	0.792 ± 0.077829	0.769 ± 0.067885	0.847 ± 0.017433	0.944 ± 0.066558	0.944 ± 0.015425	0.935 ± 0.018673	0.789 ± 0.023424	0.959 ± 0.050023
roc_auc	0.946 ± 0.007177	0.854 ± 0.029517	0.10484 ± 0.006155	0.836 ± 0.033501	0.708 ± 0.059033	0.4183 ± 0.206143	0.729 ± 0.061865	0.718 ± 0.060128	0.845 ± 0.026963	0.884 ± 0.041868	0.945 ± 0.007239	0.937 ± 0.017292	0.794 ± 0.037497	0.914 ± 0.033539
