	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.761 ± 0.058495	0.704 ± 0.047857	0.20370 ± 0.024763	0.649 ± 0.062877	0.407 ± 0.095714	0.7412 ± 0.183855	0.444 ± 0.105747	0.425 ± 0.099269	0.711 ± 0.042811	0.734 ± 0.079463	0.754 ± 0.061776	0.751 ± 0.050197	0.589 ± 0.087646	0.818 ± 0.077258
precision_recall_auc	0.774 ± 0.049060	0.707 ± 0.036068	0.20538 ± 0.022136	0.649 ± 0.052009	0.414 ± 0.072136	0.8520 ± 0.219485	0.456 ± 0.078470	0.434 ± 0.073975	0.709 ± 0.031696	0.747 ± 0.059577	0.767 ± 0.051127	0.757 ± 0.056769	0.578 ± 0.070273	0.836 ± 0.053354
roc_auc	0.765 ± 0.051521	0.719 ± 0.024564	0.21001 ± 0.025512	0.669 ± 0.038885	0.438 ± 0.049128	0.8235 ± 0.200600	0.471 ± 0.047122	0.454 ± 0.046856	0.724 ± 0.028234	0.747 ± 0.041093	0.757 ± 0.053727	0.751 ± 0.056356	0.611 ± 0.069290	0.827 ± 0.051604
