	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.653, 0.853]	[0.619, 0.765]	[0.15843, 0.24688]	[0.533, 0.727]	[0.237, 0.530]	[0.4733, 1.0185]	[0.240, 0.560]	[0.239, 0.545]	[0.643, 0.773]	[0.588, 0.833]	[0.640, 0.850]	[0.657, 0.813]	[0.444, 0.722]	[0.682, 0.909]
precision_recall_auc	[0.652, 0.830]	[0.654, 0.760]	[0.17296, 0.25171]	[0.552, 0.710]	[0.308, 0.520]	[0.5370, 1.3198]	[0.347, 0.587]	[0.337, 0.553]	[0.655, 0.750]	[0.667, 0.846]	[0.640, 0.826]	[0.629, 0.813]	[0.444, 0.667]	[0.773, 0.909]
roc_auc	[0.667, 0.828]	[0.682, 0.765]	[0.17713, 0.24713]	[0.600, 0.727]	[0.364, 0.530]	[0.5393, 1.1243]	[0.407, 0.560]	[0.390, 0.545]	[0.679, 0.762]	[0.684, 0.800]	[0.654, 0.823]	[0.662, 0.821]	[0.500, 0.722]	[0.727, 0.864]
