	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.625, 0.823]	[0.609, 0.788]	[0.18570, 0.23771]	[0.516, 0.750]	[0.217, 0.576]	[0.5500, 1.5046]	[0.245, 0.626]	[0.231, 0.601]	[0.630, 0.773]	[0.615, 0.857]	[0.594, 0.819]	[0.644, 0.813]	[0.444, 0.722]	[0.727, 0.909]
precision_recall_auc	[0.640, 0.862]	[0.609, 0.821]	[0.14868, 0.27412]	[0.516, 0.800]	[0.217, 0.641]	[0.4420, 1.3526]	[0.245, 0.650]	[0.231, 0.646]	[0.630, 0.826]	[0.615, 0.824]	[0.622, 0.858]	[0.644, 0.854]	[0.444, 0.778]	[0.727, 0.864]
roc_auc	[0.694, 0.876]	[0.659, 0.775]	[0.14215, 0.26678]	[0.581, 0.757]	[0.318, 0.551]	[0.4245, 1.3449]	[0.343, 0.546]	[0.338, 0.548]	[0.667, 0.810]	[0.647, 0.786]	[0.678, 0.873]	[0.684, 0.879]	[0.500, 0.778]	[0.727, 0.864]
