	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.797 ± 0.054568	0.732 ± 0.052876	0.18520 ± 0.022262	0.694 ± 0.062420	0.465 ± 0.105753	0.6158 ± 0.084959	0.483 ± 0.110877	0.474 ± 0.108138	0.742 ± 0.043304	0.741 ± 0.073356	0.790 ± 0.057454	0.776 ± 0.054354	0.656 ± 0.068293	0.809 ± 0.067079
precision_recall_auc	0.795 ± 0.027605	0.728 ± 0.035121	0.19626 ± 0.018096	0.680 ± 0.052828	0.455 ± 0.070243	0.6598 ± 0.090530	0.484 ± 0.062731	0.469 ± 0.065140	0.733 ± 0.039234	0.750 ± 0.042051	0.789 ± 0.028602	0.772 ± 0.029880	0.628 ± 0.083024	0.827 ± 0.041770
roc_auc	0.792 ± 0.031826	0.735 ± 0.028316	0.19424 ± 0.022689	0.691 ± 0.042593	0.471 ± 0.056632	0.6489 ± 0.093492	0.500 ± 0.053832	0.485 ± 0.053839	0.740 ± 0.035087	0.760 ± 0.042990	0.786 ± 0.032563	0.769 ± 0.044146	0.639 ± 0.075223	0.832 ± 0.048152
