	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.757 ± 0.059151	0.710 ± 0.054694	0.20277 ± 0.015719	0.660 ± 0.069919	0.419 ± 0.109389	0.8475 ± 0.289150	0.445 ± 0.116836	0.432 ± 0.112804	0.717 ± 0.044975	0.728 ± 0.077014	0.746 ± 0.067301	0.760 ± 0.049348	0.606 ± 0.076129	0.814 ± 0.058486
precision_recall_auc	0.756 ± 0.069269	0.704 ± 0.059827	0.21530 ± 0.034193	0.650 ± 0.081343	0.408 ± 0.119654	0.9410 ± 0.285527	0.434 ± 0.114599	0.421 ± 0.116965	0.713 ± 0.054647	0.721 ± 0.064095	0.748 ± 0.074012	0.738 ± 0.063818	0.594 ± 0.098166	0.814 ± 0.045201
roc_auc	0.754 ± 0.061325	0.703 ± 0.034404	0.21348 ± 0.033449	0.655 ± 0.047893	0.407 ± 0.068808	0.8497 ± 0.254521	0.427 ± 0.064791	0.416 ± 0.066376	0.716 ± 0.038877	0.710 ± 0.037023	0.745 ± 0.064671	0.749 ± 0.060257	0.611 ± 0.074074	0.795 ± 0.038629
