	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.814 ± 0.043695	0.827 ± 0.036888	0.13990 ± 0.013168	0.807 ± 0.043936	0.654 ± 0.073775	0.4589 ± 0.036855	0.660 ± 0.070026	0.657 ± 0.071712	0.838 ± 0.042922	0.822 ± 0.038973	0.802 ± 0.052564	0.865 ± 0.017651	0.794 ± 0.064417	0.859 ± 0.033539
precision_recall_auc	0.818 ± 0.035946	0.834 ± 0.023623	0.13674 ± 0.009895	0.818 ± 0.025524	0.668 ± 0.047246	0.4465 ± 0.027049	0.667 ± 0.049602	0.667 ± 0.048391	0.853 ± 0.018864	0.814 ± 0.034312	0.807 ± 0.045923	0.867 ± 0.015826	0.822 ± 0.023424	0.845 ± 0.031782
roc_auc	0.827 ± 0.049558	0.827 ± 0.029454	0.13877 ± 0.013534	0.809 ± 0.034316	0.655 ± 0.058908	0.4545 ± 0.041261	0.659 ± 0.056687	0.657 ± 0.057701	0.840 ± 0.031894	0.819 ± 0.032323	0.814 ± 0.060039	0.867 ± 0.024389	0.800 ± 0.046849	0.855 ± 0.028748
