	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.639, 0.936]	[0.753, 0.871]	[0.10114, 0.19385]	[0.737, 0.857]	[0.505, 0.742]	[0.3436, 0.6820]	[0.500, 0.773]	[0.503, 0.753]	[0.800, 0.870]	[0.700, 0.933]	[0.612, 0.935]	[0.755, 0.924]	[0.778, 0.833]	[0.727, 0.955]
precision_recall_auc	[0.884, 0.933]	[0.732, 0.894]	[0.10527, 0.13044]	[0.667, 0.882]	[0.465, 0.788]	[0.3461, 0.4170]	[0.548, 0.812]	[0.504, 0.800]	[0.714, 0.875]	[0.833, 0.938]	[0.880, 0.931]	[0.891, 0.929]	[0.556, 0.833]	[0.864, 0.955]
roc_auc	[0.884, 0.927]	[0.793, 0.871]	[0.11064, 0.12897]	[0.765, 0.857]	[0.586, 0.742]	[0.3478, 0.4403]	[0.604, 0.752]	[0.595, 0.747]	[0.792, 0.870]	[0.812, 0.882]	[0.880, 0.925]	[0.899, 0.927]	[0.722, 0.833]	[0.864, 0.909]
