	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.637, 0.945]	[0.775, 0.917]	[0.08242, 0.20201]	[0.757, 0.909]	[0.551, 0.833]	[0.3069, 0.6751]	[0.546, 0.880]	[0.548, 0.856]	[0.810, 0.880]	[0.737, 1.000]	[0.605, 0.944]	[0.720, 0.932]	[0.778, 0.833]	[0.773, 1.000]
precision_recall_auc	[0.889, 0.942]	[0.732, 0.894]	[0.10817, 0.12819]	[0.667, 0.882]	[0.465, 0.788]	[0.3243, 0.4165]	[0.548, 0.812]	[0.504, 0.800]	[0.714, 0.875]	[0.789, 0.938]	[0.885, 0.940]	[0.889, 0.939]	[0.556, 0.833]	[0.818, 0.955]
roc_auc	[0.825, 0.937]	[0.742, 0.894]	[0.10783, 0.15902]	[0.706, 0.882]	[0.485, 0.788]	[0.3250, 0.5541]	[0.500, 0.812]	[0.492, 0.800]	[0.750, 0.875]	[0.750, 0.938]	[0.818, 0.935]	[0.836, 0.939]	[0.667, 0.833]	[0.818, 0.955]
