	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.881 ± 0.087560	0.830 ± 0.035097	0.13260 ± 0.027874	0.812 ± 0.035779	0.659 ± 0.070194	0.4500 ± 0.100730	0.667 ± 0.078866	0.663 ± 0.074279	0.840 ± 0.023076	0.827 ± 0.063891	0.877 ± 0.095298	0.876 ± 0.051656	0.800 ± 0.028689	0.859 ± 0.062287
precision_recall_auc	0.909 ± 0.017481	0.845 ± 0.042852	0.11665 ± 0.006881	0.825 ± 0.058474	0.691 ± 0.085703	0.3777 ± 0.023638	0.706 ± 0.067541	0.698 ± 0.076544	0.848 ± 0.048277	0.858 ± 0.035661	0.907 ± 0.018163	0.907 ± 0.013457	0.800 ± 0.087646	0.891 ± 0.031782
roc_auc	0.909 ± 0.015029	0.845 ± 0.019707	0.11985 ± 0.005250	0.829 ± 0.023748	0.690 ± 0.039413	0.3929 ± 0.029788	0.693 ± 0.035728	0.692 ± 0.037505	0.857 ± 0.023043	0.836 ± 0.017504	0.906 ± 0.015758	0.909 ± 0.009583	0.822 ± 0.035136	0.868 ± 0.014374
