	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.889 ± 0.092023	0.858 ± 0.040997	0.11697 ± 0.032585	0.843 ± 0.044723	0.716 ± 0.081994	0.4101 ± 0.103218	0.732 ± 0.093839	0.724 ± 0.087742	0.854 ± 0.025264	0.878 ± 0.072193	0.884 ± 0.101644	0.881 ± 0.062675	0.811 ± 0.028689	0.905 ± 0.062287
precision_recall_auc	0.914 ± 0.016707	0.838 ± 0.043908	0.11677 ± 0.006096	0.818 ± 0.058721	0.676 ± 0.087815	0.3776 ± 0.023600	0.691 ± 0.073610	0.683 ± 0.080374	0.843 ± 0.047882	0.848 ± 0.046181	0.912 ± 0.017334	0.907 ± 0.015079	0.794 ± 0.087057	0.882 ± 0.043913
roc_auc	0.898 ± 0.029390	0.830 ± 0.039914	0.12461 ± 0.015179	0.811 ± 0.046526	0.659 ± 0.079829	0.4009 ± 0.065975	0.664 ± 0.080720	0.662 ± 0.080145	0.841 ± 0.037582	0.824 ± 0.049479	0.895 ± 0.030944	0.899 ± 0.027391	0.800 ± 0.053672	0.859 ± 0.039800
