	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.744, 0.924]	[0.785, 0.876]	[0.12700, 0.18717]	[0.780, 0.865]	[0.571, 0.753]	[0.4432, 0.7771]	[0.578, 0.747]	[0.574, 0.750]	[0.850, 0.905]	[0.696, 0.842]	[0.727, 0.922]	[0.793, 0.907]	[0.833, 0.889]	[0.682, 0.864]
precision_recall_auc	[0.779, 0.924]	[0.780, 0.927]	[0.13114, 0.19894]	[0.769, 0.919]	[0.561, 0.854]	[0.4652, 0.7112]	[0.556, 0.847]	[0.558, 0.850]	[0.818, 0.952]	[0.714, 0.895]	[0.766, 0.922]	[0.775, 0.912]	[0.778, 0.944]	[0.727, 0.909]
roc_auc	[0.765, 0.902]	[0.803, 0.876]	[0.13808, 0.18436]	[0.789, 0.865]	[0.606, 0.753]	[0.5056, 0.7112]	[0.600, 0.747]	[0.603, 0.750]	[0.826, 0.905]	[0.750, 0.842]	[0.753, 0.899]	[0.813, 0.881]	[0.778, 0.889]	[0.773, 0.864]
