	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.568, 0.906]	[0.639, 0.871]	[0.16078, 0.25992]	[0.588, 0.857]	[0.278, 0.742]	[0.5371, 0.8658]	[0.292, 0.752]	[0.285, 0.747]	[0.667, 0.870]	[0.560, 0.882]	[0.548, 0.903]	[0.654, 0.894]	[0.556, 0.833]	[0.500, 0.909]
precision_recall_auc	[0.616, 0.899]	[0.659, 0.871]	[0.17265, 0.25193]	[0.581, 0.857]	[0.318, 0.742]	[0.5346, 0.9572]	[0.359, 0.752]	[0.338, 0.747]	[0.667, 0.870]	[0.636, 0.882]	[0.599, 0.898]	[0.677, 0.895]	[0.500, 0.833]	[0.636, 0.909]
roc_auc	[0.573, 0.924]	[0.652, 0.876]	[0.16391, 0.25558]	[0.632, 0.865]	[0.303, 0.753]	[0.5346, 1.0929]	[0.300, 0.752]	[0.302, 0.750]	[0.700, 0.905]	[0.600, 0.882]	[0.554, 0.923]	[0.646, 0.907]	[0.667, 0.889]	[0.636, 0.909]
