	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.873 ± 0.018096	0.831 ± 0.029771	0.13888 ± 0.008450	0.809 ± 0.035307	0.662 ± 0.059542	0.4441 ± 0.020056	0.683 ± 0.061089	0.673 ± 0.059876	0.825 ± 0.027401	0.859 ± 0.043608	0.870 ± 0.019681	0.871 ± 0.012924	0.767 ± 0.043823	0.895 ± 0.037421
precision_recall_auc	0.878 ± 0.015814	0.828 ± 0.025027	0.13780 ± 0.009225	0.806 ± 0.029715	0.657 ± 0.050054	0.4391 ± 0.027252	0.678 ± 0.048429	0.667 ± 0.049062	0.821 ± 0.024934	0.856 ± 0.028290	0.876 ± 0.016819	0.873 ± 0.018853	0.761 ± 0.037497	0.895 ± 0.021957
roc_auc	0.878 ± 0.018370	0.833 ± 0.023957	0.13789 ± 0.009553	0.812 ± 0.027544	0.667 ± 0.047913	0.4388 ± 0.024279	0.690 ± 0.051524	0.678 ± 0.049257	0.825 ± 0.021961	0.864 ± 0.040277	0.875 ± 0.019472	0.870 ± 0.014773	0.767 ± 0.035136	0.900 ± 0.035855
