	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.904 ± 0.028809	0.840 ± 0.018511	0.12509 ± 0.013928	0.822 ± 0.020136	0.681 ± 0.037022	0.4296 ± 0.079412	0.694 ± 0.045249	0.687 ± 0.040757	0.841 ± 0.016443	0.853 ± 0.041890	0.901 ± 0.030442	0.904 ± 0.023108	0.794 ± 0.026836	0.886 ± 0.038629
precision_recall_auc	0.920 ± 0.050423	0.845 ± 0.021699	0.10857 ± 0.016611	0.828 ± 0.024222	0.689 ± 0.043397	0.5978 ± 0.347850	0.694 ± 0.045024	0.692 ± 0.044134	0.854 ± 0.019294	0.841 ± 0.031405	0.918 ± 0.053740	0.908 ± 0.028601	0.817 ± 0.026836	0.873 ± 0.028748
roc_auc	0.921 ± 0.051638	0.850 ± 0.017659	0.10964 ± 0.018719	0.835 ± 0.019133	0.701 ± 0.035317	0.5260 ± 0.320721	0.704 ± 0.038565	0.702 ± 0.036875	0.861 ± 0.012861	0.843 ± 0.030471	0.919 ± 0.054956	0.909 ± 0.030196	0.828 ± 0.017568	0.873 ± 0.028748
