	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.787 ± 0.061291	0.751 ± 0.037343	0.17233 ± 0.019052	0.727 ± 0.041252	0.502 ± 0.074686	0.5133 ± 0.049713	0.504 ± 0.080202	0.503 ± 0.077190	0.779 ± 0.033134	0.724 ± 0.057563	0.779 ± 0.069028	0.823 ± 0.035738	0.733 ± 0.051052	0.768 ± 0.058486
precision_recall_auc	0.817 ± 0.036794	0.781 ± 0.049913	0.16026 ± 0.013258	0.761 ± 0.053873	0.562 ± 0.099826	0.4863 ± 0.034580	0.561 ± 0.101194	0.562 ± 0.100495	0.806 ± 0.042794	0.755 ± 0.059967	0.807 ± 0.045064	0.846 ± 0.025034	0.767 ± 0.051052	0.795 ± 0.053569
roc_auc	0.809 ± 0.039932	0.757 ± 0.052869	0.16643 ± 0.013839	0.737 ± 0.056874	0.515 ± 0.105738	0.4985 ± 0.033430	0.512 ± 0.106150	0.513 ± 0.105921	0.792 ± 0.048456	0.721 ± 0.060846	0.803 ± 0.044442	0.834 ± 0.026871	0.756 ± 0.059720	0.759 ± 0.056894
