	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.870 ± 0.024278	0.810 ± 0.033737	0.14105 ± 0.015273	0.771 ± 0.044667	0.619 ± 0.067475	0.4383 ± 0.039285	0.712 ± 0.079185	0.664 ± 0.072263	0.774 ± 0.025244	0.938 ± 0.059492	0.868 ± 0.024917	0.835 ± 0.031513	0.656 ± 0.043823	0.964 ± 0.035855
precision_recall_auc	0.881 ± 0.014660	0.816 ± 0.014175	0.13691 ± 0.007532	0.782 ± 0.015785	0.632 ± 0.028351	0.4250 ± 0.020104	0.712 ± 0.051455	0.671 ± 0.038462	0.784 ± 0.009762	0.928 ± 0.051482	0.878 ± 0.014928	0.848 ± 0.021723	0.678 ± 0.023424	0.955 ± 0.037113
roc_auc	0.868 ± 0.026727	0.799 ± 0.025370	0.14399 ± 0.013148	0.757 ± 0.037206	0.599 ± 0.050740	0.4425 ± 0.035194	0.692 ± 0.056011	0.644 ± 0.050362	0.767 ± 0.024228	0.925 ± 0.052100	0.865 ± 0.027298	0.831 ± 0.033574	0.644 ± 0.053672	0.955 ± 0.037113
