	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.872 ± 0.028257	0.769 ± 0.051864	0.14834 ± 0.016580	0.729 ± 0.065552	0.538 ± 0.103729	0.4515 ± 0.042510	0.578 ± 0.110627	0.558 ± 0.106698	0.761 ± 0.042538	0.817 ± 0.075509	0.869 ± 0.029170	0.851 ± 0.029194	0.661 ± 0.071482	0.877 ± 0.056894
precision_recall_auc	0.884 ± 0.014147	0.792 ± 0.028621	0.14138 ± 0.013980	0.759 ± 0.032695	0.584 ± 0.057242	0.4341 ± 0.036228	0.627 ± 0.074237	0.605 ± 0.064332	0.779 ± 0.021131	0.849 ± 0.064744	0.881 ± 0.014456	0.854 ± 0.022081	0.689 ± 0.038845	0.895 ± 0.052705
roc_auc	0.876 ± 0.021906	0.789 ± 0.038925	0.14650 ± 0.017651	0.755 ± 0.047269	0.579 ± 0.077850	0.4490 ± 0.046991	0.622 ± 0.089142	0.600 ± 0.082375	0.776 ± 0.031200	0.846 ± 0.068332	0.873 ± 0.022460	0.843 ± 0.027811	0.683 ± 0.052705	0.895 ± 0.052705
