	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.912 ± 0.015353	0.863 ± 0.018749	0.10953 ± 0.007794	0.847 ± 0.023259	0.726 ± 0.037497	0.3609 ± 0.023913	0.739 ± 0.028882	0.732 ± 0.033260	0.859 ± 0.023647	0.880 ± 0.005239	0.910 ± 0.015712	0.893 ± 0.020543	0.817 ± 0.037497	0.909 ± 0.000000
precision_recall_auc	0.912 ± 0.012164	0.745 ± 0.059072	0.11665 ± 0.008986	0.661 ± 0.105107	0.490 ± 0.118144	0.3768 ± 0.029957	0.657 ± 0.076597	0.565 ± 0.093073	0.716 ± 0.052948	0.941 ± 0.066960	0.910 ± 0.012528	0.897 ± 0.013628	0.522 ± 0.128834	0.968 ± 0.037421
roc_auc	0.913 ± 0.014437	0.754 ± 0.078353	0.11617 ± 0.007397	0.663 ± 0.140923	0.508 ± 0.156706	0.3693 ± 0.026598	0.704 ± 0.069212	0.594 ± 0.120631	0.721 ± 0.068111	0.983 ± 0.035136	0.910 ± 0.014887	0.906 ± 0.016969	0.517 ± 0.161547	0.991 ± 0.019165
