	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.916 ± 0.012462	0.851 ± 0.022632	0.10741 ± 0.009887	0.829 ± 0.026858	0.703 ± 0.045264	0.3516 ± 0.024767	0.769 ± 0.068883	0.735 ± 0.055218	0.819 ± 0.018212	0.950 ± 0.069096	0.915 ± 0.012710	0.885 ± 0.019671	0.739 ± 0.037497	0.964 ± 0.051604
precision_recall_auc	0.911 ± 0.013612	0.806 ± 0.049990	0.11965 ± 0.010129	0.761 ± 0.072216	0.612 ± 0.099979	0.3820 ± 0.027277	0.724 ± 0.084795	0.665 ± 0.088905	0.769 ± 0.047575	0.955 ± 0.064406	0.909 ± 0.013829	0.888 ± 0.025174	0.639 ± 0.095330	0.973 ± 0.038331
roc_auc	0.913 ± 0.014872	0.797 ± 0.049617	0.11829 ± 0.009813	0.750 ± 0.075030	0.593 ± 0.099234	0.3767 ± 0.028844	0.696 ± 0.092036	0.642 ± 0.089459	0.767 ± 0.047334	0.930 ± 0.081909	0.911 ± 0.015309	0.896 ± 0.022960	0.639 ± 0.102272	0.955 ± 0.052486
