	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.944 ± 0.013118	0.878 ± 0.019805	0.08569 ± 0.006484	0.861 ± 0.025475	0.757 ± 0.039611	0.2951 ± 0.017827	0.831 ± 0.022948	0.793 ± 0.030566	0.837 ± 0.025830	0.994 ± 0.019764	0.943 ± 0.013305	0.926 ± 0.022842	0.761 ± 0.045737	0.995 ± 0.014374
precision_recall_auc	0.937 ± 0.006687	0.775 ± 0.046204	0.10029 ± 0.006685	0.706 ± 0.077815	0.550 ± 0.092407	0.3216 ± 0.017812	0.733 ± 0.040854	0.634 ± 0.071367	0.733 ± 0.040854	1.000 ± 0.000000	0.935 ± 0.006927	0.928 ± 0.009612	0.550 ± 0.092407	1.000 ± 0.000000
roc_auc	0.932 ± 0.009096	0.803 ± 0.054180	0.10561 ± 0.008907	0.752 ± 0.078798	0.607 ± 0.108359	0.3356 ± 0.020265	0.752 ± 0.066616	0.675 ± 0.088488	0.761 ± 0.053579	0.991 ± 0.028748	0.930 ± 0.009344	0.926 ± 0.012385	0.611 ± 0.104757	0.995 ± 0.014374
