	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.806 ± 0.071335	0.816 ± 0.022072	0.17149 ± 0.019992	0.790 ± 0.023616	0.632 ± 0.044145	0.6570 ± 0.117780	0.667 ± 0.057324	0.649 ± 0.050339	0.802 ± 0.013117	0.864 ± 0.048312	0.794 ± 0.082563	0.819 ± 0.033776	0.728 ± 0.017568	0.905 ± 0.039800
precision_recall_auc	0.845 ± 0.068335	0.838 ± 0.022588	0.15150 ± 0.016391	0.819 ± 0.024958	0.675 ± 0.045176	0.6249 ± 0.170343	0.689 ± 0.052438	0.682 ± 0.048674	0.837 ± 0.016261	0.852 ± 0.042918	0.835 ± 0.079948	0.851 ± 0.036221	0.789 ± 0.023424	0.886 ± 0.038629
roc_auc	0.847 ± 0.058816	0.836 ± 0.015358	0.15199 ± 0.011999	0.815 ± 0.017062	0.672 ± 0.030716	0.6708 ± 0.136474	0.696 ± 0.041913	0.684 ± 0.035490	0.829 ± 0.015986	0.867 ± 0.045012	0.839 ± 0.069063	0.842 ± 0.029670	0.772 ± 0.031536	0.900 ± 0.041770
