	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.742 ± 0.055109	0.689 ± 0.044155	0.22396 ± 0.033978	0.648 ± 0.057156	0.378 ± 0.088309	0.8322 ± 0.241593	0.387 ± 0.084988	0.382 ± 0.086559	0.714 ± 0.045973	0.673 ± 0.046839	0.734 ± 0.057053	0.735 ± 0.068550	0.628 ± 0.083024	0.750 ± 0.053569
precision_recall_auc	0.768 ± 0.041980	0.715 ± 0.041893	0.21592 ± 0.032473	0.672 ± 0.058139	0.430 ± 0.083785	0.8399 ± 0.207335	0.444 ± 0.076417	0.437 ± 0.080052	0.731 ± 0.046475	0.713 ± 0.035063	0.762 ± 0.042766	0.748 ± 0.061016	0.639 ± 0.083846	0.791 ± 0.023473
roc_auc	0.792 ± 0.038228	0.711 ± 0.055033	0.20379 ± 0.038326	0.671 ± 0.070167	0.422 ± 0.110067	0.7873 ± 0.206442	0.433 ± 0.108028	0.427 ± 0.108950	0.730 ± 0.053861	0.703 ± 0.061454	0.785 ± 0.038916	0.795 ± 0.050939	0.644 ± 0.091475	0.777 ± 0.054419
