	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.792 ± 0.042628	0.707 ± 0.038398	0.20019 ± 0.030594	0.671 ± 0.051221	0.415 ± 0.076796	0.6627 ± 0.187329	0.423 ± 0.072204	0.419 ± 0.074394	0.732 ± 0.044472	0.691 ± 0.038898	0.787 ± 0.043506	0.763 ± 0.055319	0.656 ± 0.081985	0.759 ± 0.048152
precision_recall_auc	0.813 ± 0.024826	0.736 ± 0.022085	0.18989 ± 0.016370	0.706 ± 0.028172	0.472 ± 0.044171	0.6313 ± 0.104476	0.477 ± 0.043158	0.474 ± 0.043518	0.758 ± 0.026086	0.719 ± 0.027766	0.809 ± 0.025376	0.780 ± 0.036025	0.694 ± 0.047213	0.777 ± 0.033539
roc_auc	0.818 ± 0.023668	0.716 ± 0.035993	0.19967 ± 0.022662	0.683 ± 0.042217	0.431 ± 0.071986	0.6696 ± 0.090011	0.436 ± 0.070812	0.433 ± 0.071323	0.740 ± 0.036319	0.696 ± 0.038882	0.813 ± 0.024454	0.789 ± 0.025704	0.672 ± 0.055246	0.759 ± 0.037421
