	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.824, 0.927]	[0.793, 0.889]	[0.10308, 0.13920]	[0.765, 0.875]	[0.586, 0.778]	[0.3441, 0.4699]	[0.604, 0.846]	[0.595, 0.811]	[0.792, 0.846]	[0.812, 1.000]	[0.808, 0.926]	[0.866, 0.917]	[0.722, 0.778]	[0.864, 1.000]
precision_recall_auc	[0.901, 0.958]	[0.783, 0.894]	[0.08455, 0.13384]	[0.733, 0.882]	[0.566, 0.788]	[0.2745, 0.4845]	[0.626, 0.846]	[0.601, 0.811]	[0.750, 0.875]	[0.857, 1.000]	[0.899, 0.957]	[0.866, 0.957]	[0.611, 0.833]	[0.909, 1.000]
roc_auc	[0.895, 0.955]	[0.760, 0.871]	[0.09173, 0.14578]	[0.710, 0.857]	[0.520, 0.742]	[0.2873, 0.4862]	[0.560, 0.773]	[0.545, 0.753]	[0.741, 0.870]	[0.800, 0.933]	[0.892, 0.954]	[0.866, 0.952]	[0.611, 0.833]	[0.864, 0.955]
