	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.897 ± 0.030075	0.837 ± 0.027462	0.12424 ± 0.009677	0.815 ± 0.031921	0.674 ± 0.054924	0.4092 ± 0.036551	0.707 ± 0.068106	0.690 ± 0.060968	0.821 ± 0.019423	0.886 ± 0.055240	0.894 ± 0.034399	0.889 ± 0.017536	0.756 ± 0.028689	0.918 ± 0.041770
precision_recall_auc	0.930 ± 0.020966	0.840 ± 0.042543	0.11133 ± 0.017198	0.814 ± 0.056114	0.680 ± 0.085086	0.3618 ± 0.069466	0.732 ± 0.072022	0.705 ± 0.076183	0.818 ± 0.048327	0.914 ± 0.053168	0.928 ± 0.021520	0.920 ± 0.029112	0.739 ± 0.087057	0.941 ± 0.037421
roc_auc	0.929 ± 0.023263	0.824 ± 0.040893	0.11439 ± 0.018603	0.797 ± 0.054081	0.648 ± 0.081786	0.3675 ± 0.073162	0.683 ± 0.066607	0.665 ± 0.073427	0.812 ± 0.047020	0.870 ± 0.038354	0.927 ± 0.023904	0.918 ± 0.030906	0.739 ± 0.083024	0.909 ± 0.030303
