	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.596, 0.795]	[0.604, 0.699]	[0.19260, 0.24802]	[0.652, 0.723]	[0.207, 0.399]	[0.5586, 0.8295]	[0.286, 0.495]	[0.247, 0.445]	[0.750, 0.909]	[0.516, 0.586]	[0.563, 0.781]	[0.674, 0.833]	[0.833, 0.944]	[0.318, 0.500]
precision_recall_auc	[0.686, 0.878]	[0.593, 0.785]	[0.15631, 0.23491]	[0.622, 0.780]	[0.187, 0.571]	[0.4651, 0.7995]	[0.211, 0.578]	[0.198, 0.574]	[0.692, 0.882]	[0.519, 0.696]	[0.657, 0.875]	[0.750, 0.876]	[0.778, 0.889]	[0.409, 0.682]
roc_auc	[0.662, 0.814]	[0.611, 0.735]	[0.16721, 0.22343]	[0.619, 0.732]	[0.222, 0.470]	[0.4994, 0.7157]	[0.229, 0.476]	[0.226, 0.473]	[0.688, 0.857]	[0.542, 0.652]	[0.634, 0.805]	[0.750, 0.846]	[0.722, 0.889]	[0.455, 0.636]
