	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.847 ± 0.047009	0.752 ± 0.052578	0.16027 ± 0.024463	0.689 ± 0.076999	0.504 ± 0.105156	0.5071 ± 0.103192	0.604 ± 0.109508	0.551 ± 0.104567	0.729 ± 0.045136	0.876 ± 0.080141	0.844 ± 0.048465	0.818 ± 0.051547	0.572 ± 0.090911	0.932 ± 0.044174
precision_recall_auc	0.877 ± 0.035146	0.778 ± 0.044675	0.14436 ± 0.025914	0.718 ± 0.072082	0.556 ± 0.089351	0.4642 ± 0.122816	0.697 ± 0.085468	0.622 ± 0.082526	0.743 ± 0.039012	0.955 ± 0.076118	0.874 ± 0.035948	0.846 ± 0.046867	0.583 ± 0.091662	0.973 ± 0.048862
roc_auc	0.872 ± 0.035068	0.774 ± 0.047990	0.14805 ± 0.026210	0.707 ± 0.078903	0.547 ± 0.095980	0.4746 ± 0.122649	0.710 ± 0.071017	0.622 ± 0.081751	0.735 ± 0.042035	0.975 ± 0.054062	0.869 ± 0.035807	0.839 ± 0.049858	0.561 ± 0.096047	0.986 ± 0.030679
