	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.849 ± 0.033466	0.742 ± 0.046059	0.16056 ± 0.021758	0.667 ± 0.068790	0.483 ± 0.092118	0.4903 ± 0.065226	0.621 ± 0.115056	0.547 ± 0.097646	0.714 ± 0.036378	0.907 ± 0.097591	0.846 ± 0.034315	0.819 ± 0.042892	0.533 ± 0.079436	0.950 ± 0.054419
precision_recall_auc	0.873 ± 0.032153	0.759 ± 0.037704	0.14512 ± 0.019286	0.688 ± 0.060907	0.517 ± 0.075409	0.4450 ± 0.052187	0.670 ± 0.074341	0.588 ± 0.071484	0.724 ± 0.032136	0.946 ± 0.060515	0.870 ± 0.032837	0.846 ± 0.045117	0.544 ± 0.073142	0.973 ± 0.031782
roc_auc	0.874 ± 0.030662	0.757 ± 0.035529	0.14544 ± 0.018613	0.682 ± 0.057116	0.514 ± 0.071059	0.4433 ± 0.050461	0.690 ± 0.066155	0.595 ± 0.066945	0.719 ± 0.029801	0.970 ± 0.049057	0.871 ± 0.031348	0.851 ± 0.040052	0.528 ± 0.065473	0.986 ± 0.021957
