	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.828, 0.920]	[0.715, 0.848]	[0.11380, 0.16263]	[0.643, 0.833]	[0.429, 0.697]	[0.3691, 0.5276]	[0.453, 0.736]	[0.441, 0.706]	[0.700, 0.864]	[0.733, 0.929]	[0.822, 0.918]	[0.818, 0.914]	[0.500, 0.833]	[0.818, 0.955]
precision_recall_auc	[0.833, 0.939]	[0.737, 0.871]	[0.09716, 0.17011]	[0.688, 0.857]	[0.475, 0.742]	[0.3588, 0.5788]	[0.495, 0.773]	[0.495, 0.753]	[0.731, 0.870]	[0.722, 0.933]	[0.828, 0.938]	[0.821, 0.917]	[0.611, 0.833]	[0.773, 0.955]
roc_auc	[0.780, 0.938]	[0.692, 0.871]	[0.09739, 0.18674]	[0.647, 0.857]	[0.384, 0.742]	[0.3588, 0.5725]	[0.396, 0.773]	[0.390, 0.753]	[0.708, 0.870]	[0.688, 0.933]	[0.772, 0.937]	[0.803, 0.914]	[0.611, 0.833]	[0.773, 0.955]
