	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.818 ± 0.038296	0.727 ± 0.048530	0.17709 ± 0.022881	0.675 ± 0.057413	0.455 ± 0.097061	0.5755 ± 0.109063	0.513 ± 0.130847	0.482 ± 0.110939	0.723 ± 0.032559	0.790 ± 0.113397	0.813 ± 0.039762	0.793 ± 0.049419	0.600 ± 0.073142	0.855 ± 0.102315
precision_recall_auc	0.802 ± 0.030302	0.697 ± 0.035801	0.19186 ± 0.019132	0.627 ± 0.048101	0.393 ± 0.071601	0.6318 ± 0.109052	0.452 ± 0.093305	0.421 ± 0.080038	0.694 ± 0.027871	0.758 ± 0.075954	0.797 ± 0.031270	0.770 ± 0.038242	0.539 ± 0.058853	0.855 ± 0.055876
roc_auc	0.798 ± 0.030380	0.705 ± 0.037584	0.19228 ± 0.024254	0.639 ± 0.059758	0.410 ± 0.075168	0.6197 ± 0.104714	0.461 ± 0.068435	0.435 ± 0.071033	0.703 ± 0.032884	0.759 ± 0.044276	0.792 ± 0.030052	0.776 ± 0.052879	0.556 ± 0.074074	0.855 ± 0.035855
