	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.765 ± 0.058151	0.709 ± 0.039285	0.20925 ± 0.032752	0.662 ± 0.055462	0.418 ± 0.078569	0.7994 ± 0.432087	0.435 ± 0.069320	0.426 ± 0.073891	0.723 ± 0.044361	0.712 ± 0.029797	0.757 ± 0.061929	0.749 ± 0.068291	0.622 ± 0.081985	0.795 ± 0.023957
precision_recall_auc	0.790 ± 0.033540	0.729 ± 0.048996	0.20056 ± 0.020008	0.686 ± 0.066160	0.458 ± 0.097992	0.8054 ± 0.259903	0.477 ± 0.093005	0.468 ± 0.095321	0.739 ± 0.048305	0.738 ± 0.051985	0.784 ± 0.034670	0.774 ± 0.042176	0.644 ± 0.087646	0.814 ± 0.039800
roc_auc	0.774 ± 0.044542	0.723 ± 0.051478	0.20507 ± 0.030582	0.675 ± 0.071417	0.446 ± 0.102957	0.7758 ± 0.312021	0.471 ± 0.093852	0.458 ± 0.098067	0.733 ± 0.057566	0.738 ± 0.048942	0.767 ± 0.046099	0.766 ± 0.058200	0.628 ± 0.104920	0.818 ± 0.042855
