	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.726 ± 0.064480	0.735 ± 0.043820	0.19669 ± 0.024509	0.690 ± 0.054325	0.470 ± 0.087639	0.6594 ± 0.070274	0.502 ± 0.101802	0.485 ± 0.093402	0.737 ± 0.036597	0.765 ± 0.076949	0.711 ± 0.071598	0.773 ± 0.050006	0.633 ± 0.065210	0.836 ± 0.061359
precision_recall_auc	0.754 ± 0.085697	0.712 ± 0.043470	0.18582 ± 0.024041	0.630 ± 0.066771	0.425 ± 0.086939	0.6270 ± 0.093876	0.536 ± 0.117621	0.476 ± 0.097492	0.697 ± 0.032945	0.840 ± 0.100404	0.738 ± 0.095956	0.796 ± 0.043962	0.511 ± 0.077690	0.914 ± 0.062287
roc_auc	0.705 ± 0.063745	0.713 ± 0.053677	0.20207 ± 0.014571	0.655 ± 0.080200	0.426 ± 0.107354	0.6733 ± 0.066531	0.464 ± 0.095191	0.444 ± 0.099840	0.719 ± 0.057553	0.745 ± 0.056184	0.686 ± 0.072581	0.769 ± 0.024715	0.594 ± 0.117268	0.832 ± 0.048152
