	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.775 ± 0.055265	0.738 ± 0.039013	0.17805 ± 0.020417	0.728 ± 0.036618	0.476 ± 0.078026	0.5534 ± 0.077476	0.480 ± 0.077159	0.478 ± 0.077452	0.805 ± 0.047131	0.675 ± 0.050838	0.763 ± 0.061712	0.816 ± 0.037579	0.794 ± 0.064417	0.682 ± 0.080174
precision_recall_auc	0.803 ± 0.053214	0.768 ± 0.032762	0.16083 ± 0.019291	0.748 ± 0.037999	0.536 ± 0.065525	0.5162 ± 0.072472	0.537 ± 0.064275	0.536 ± 0.064821	0.807 ± 0.046713	0.730 ± 0.038028	0.788 ± 0.062781	0.852 ± 0.029671	0.772 ± 0.071482	0.764 ± 0.051604
roc_auc	0.803 ± 0.075607	0.764 ± 0.050843	0.16209 ± 0.029870	0.743 ± 0.049227	0.527 ± 0.101687	0.5409 ± 0.109533	0.536 ± 0.117684	0.531 ± 0.109305	0.792 ± 0.042796	0.744 ± 0.093346	0.790 ± 0.084572	0.847 ± 0.047632	0.750 ± 0.053990	0.777 ± 0.096899
