	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.886 ± 0.021729	0.834 ± 0.017715	0.12940 ± 0.006751	0.815 ± 0.020049	0.667 ± 0.035430	0.4114 ± 0.020902	0.679 ± 0.041597	0.673 ± 0.037370	0.840 ± 0.027702	0.839 ± 0.043031	0.883 ± 0.023478	0.889 ± 0.016031	0.794 ± 0.045737	0.873 ± 0.041770
precision_recall_auc	0.867 ± 0.029346	0.839 ± 0.025847	0.12691 ± 0.007886	0.821 ± 0.028720	0.677 ± 0.051695	0.4148 ± 0.024582	0.686 ± 0.057191	0.682 ± 0.054262	0.843 ± 0.020983	0.844 ± 0.043007	0.863 ± 0.034421	0.886 ± 0.020045	0.800 ± 0.028689	0.877 ± 0.037421
roc_auc	0.867 ± 0.035909	0.844 ± 0.024686	0.12614 ± 0.008735	0.827 ± 0.027984	0.688 ± 0.049373	0.4091 ± 0.032087	0.695 ± 0.053020	0.692 ± 0.051069	0.850 ± 0.021181	0.845 ± 0.037027	0.863 ± 0.037498	0.890 ± 0.018967	0.811 ± 0.028689	0.877 ± 0.030679
