	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.942 ± 0.017786	0.866 ± 0.042664	0.09437 ± 0.014716	0.850 ± 0.050238	0.733 ± 0.085327	0.3172 ± 0.035754	0.762 ± 0.086796	0.747 ± 0.085285	0.856 ± 0.050581	0.905 ± 0.066449	0.941 ± 0.018404	0.937 ± 0.021821	0.806 ± 0.075223	0.927 ± 0.057496
precision_recall_auc	0.940 ± 0.013267	0.840 ± 0.062723	0.09652 ± 0.014700	0.810 ± 0.082952	0.679 ± 0.125446	0.3263 ± 0.037245	0.757 ± 0.116076	0.717 ± 0.118778	0.807 ± 0.058689	0.951 ± 0.077485	0.938 ± 0.013559	0.924 ± 0.019757	0.711 ± 0.104100	0.968 ± 0.048152
roc_auc	0.933 ± 0.024749	0.840 ± 0.063971	0.10044 ± 0.021386	0.815 ± 0.082124	0.681 ± 0.127942	0.3351 ± 0.059453	0.723 ± 0.122250	0.702 ± 0.124974	0.820 ± 0.058234	0.904 ± 0.070047	0.931 ± 0.025439	0.921 ± 0.031849	0.744 ± 0.095150	0.936 ± 0.043913
