	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.756 ± 0.065056	0.705 ± 0.061512	0.20228 ± 0.026139	0.663 ± 0.078654	0.411 ± 0.123024	0.8772 ± 0.325881	0.422 ± 0.122008	0.416 ± 0.122450	0.723 ± 0.055756	0.698 ± 0.069207	0.744 ± 0.073749	0.758 ± 0.050525	0.633 ± 0.091475	0.777 ± 0.050023
precision_recall_auc	0.814 ± 0.038688	0.725 ± 0.045695	0.18629 ± 0.024452	0.684 ± 0.060273	0.450 ± 0.091389	0.8110 ± 0.215841	0.465 ± 0.085762	0.457 ± 0.088397	0.739 ± 0.048107	0.726 ± 0.043770	0.809 ± 0.039596	0.777 ± 0.052638	0.650 ± 0.083024	0.800 ± 0.031782
roc_auc	0.815 ± 0.039524	0.727 ± 0.039786	0.18906 ± 0.029689	0.686 ± 0.054100	0.455 ± 0.079571	0.7393 ± 0.224006	0.472 ± 0.070738	0.463 ± 0.074875	0.741 ± 0.049581	0.731 ± 0.031270	0.810 ± 0.040385	0.797 ± 0.054190	0.650 ± 0.087057	0.805 ± 0.030679
