	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.737 ± 0.051842	0.700 ± 0.046442	0.22519 ± 0.033107	0.657 ± 0.060108	0.401 ± 0.092884	0.8711 ± 0.264857	0.413 ± 0.090156	0.407 ± 0.091368	0.720 ± 0.047583	0.694 ± 0.050229	0.727 ± 0.053131	0.741 ± 0.063364	0.628 ± 0.083024	0.773 ± 0.047913
precision_recall_auc	0.787 ± 0.032843	0.707 ± 0.041182	0.21313 ± 0.019806	0.662 ± 0.051724	0.413 ± 0.082364	0.9118 ± 0.145249	0.428 ± 0.080745	0.421 ± 0.081471	0.720 ± 0.039130	0.708 ± 0.044513	0.781 ± 0.033571	0.763 ± 0.044447	0.622 ± 0.063072	0.791 ± 0.031782
roc_auc	0.782 ± 0.044045	0.705 ± 0.048297	0.21432 ± 0.033794	0.663 ± 0.061810	0.411 ± 0.096594	0.8623 ± 0.212666	0.421 ± 0.094652	0.416 ± 0.095565	0.723 ± 0.045758	0.698 ± 0.051498	0.775 ± 0.046040	0.782 ± 0.049814	0.633 ± 0.074994	0.777 ± 0.033539
