	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.680 ± 0.085811	0.693 ± 0.045004	0.22191 ± 0.028263	0.701 ± 0.052556	0.386 ± 0.090008	0.7380 ± 0.108404	0.434 ± 0.115378	0.409 ± 0.100625	0.833 ± 0.100259	0.601 ± 0.034072	0.663 ± 0.093111	0.731 ± 0.067615	0.850 ± 0.120157	0.536 ± 0.082433
precision_recall_auc	0.718 ± 0.050945	0.710 ± 0.045290	0.19939 ± 0.015283	0.722 ± 0.037329	0.420 ± 0.090580	0.6668 ± 0.045043	0.465 ± 0.083648	0.441 ± 0.084952	0.853 ± 0.057539	0.612 ± 0.047234	0.700 ± 0.055598	0.773 ± 0.044078	0.883 ± 0.055246	0.536 ± 0.092907
roc_auc	0.723 ± 0.046902	0.709 ± 0.048464	0.19952 ± 0.018838	0.720 ± 0.043302	0.419 ± 0.096928	0.6760 ± 0.070219	0.466 ± 0.092979	0.441 ± 0.092566	0.852 ± 0.069107	0.614 ± 0.050850	0.705 ± 0.050776	0.776 ± 0.045493	0.878 ± 0.077690	0.541 ± 0.103763
