	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.588, 0.823]	[0.611, 0.745]	[0.18432, 0.27501]	[0.615, 0.756]	[0.222, 0.490]	[0.6144, 1.0130]	[0.229, 0.553]	[0.226, 0.520]	[0.684, 0.923]	[0.542, 0.652]	[0.563, 0.817]	[0.639, 0.823]	[0.667, 0.944]	[0.409, 0.682]
precision_recall_auc	[0.637, 0.783]	[0.639, 0.785]	[0.16972, 0.21759]	[0.651, 0.780]	[0.278, 0.571]	[0.6106, 0.7451]	[0.293, 0.578]	[0.285, 0.574]	[0.733, 0.909]	[0.560, 0.696]	[0.614, 0.775]	[0.707, 0.833]	[0.778, 0.944]	[0.409, 0.682]
roc_auc	[0.629, 0.779]	[0.649, 0.808]	[0.15662, 0.22557]	[0.650, 0.800]	[0.298, 0.616]	[0.5783, 0.7742]	[0.313, 0.616]	[0.313, 0.616]	[0.722, 0.917]	[0.552, 0.727]	[0.596, 0.770]	[0.722, 0.843]	[0.722, 0.944]	[0.409, 0.727]
