	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.677 ± 0.051345	0.689 ± 0.053983	0.22504 ± 0.024706	0.681 ± 0.056789	0.378 ± 0.107966	0.7612 ± 0.088921	0.379 ± 0.107573	0.379 ± 0.107755	0.759 ± 0.061889	0.621 ± 0.047427	0.660 ± 0.056707	0.720 ± 0.039208	0.756 ± 0.074994	0.623 ± 0.052705
precision_recall_auc	0.732 ± 0.062310	0.733 ± 0.046749	0.19346 ± 0.011187	0.729 ± 0.040140	0.467 ± 0.093497	0.6628 ± 0.054462	0.472 ± 0.084653	0.469 ± 0.089053	0.812 ± 0.039611	0.660 ± 0.053673	0.717 ± 0.072445	0.778 ± 0.021938	0.817 ± 0.045737	0.650 ± 0.088478
roc_auc	0.706 ± 0.058204	0.720 ± 0.046243	0.20147 ± 0.017953	0.715 ± 0.042999	0.441 ± 0.092487	0.6896 ± 0.075860	0.444 ± 0.090178	0.442 ± 0.091266	0.796 ± 0.046370	0.648 ± 0.048798	0.688 ± 0.066917	0.761 ± 0.030656	0.800 ± 0.046849	0.641 ± 0.065870
