	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.758 ± 0.031416	0.709 ± 0.038685	0.18810 ± 0.010333	0.678 ± 0.041375	0.418 ± 0.077370	0.5525 ± 0.028217	0.421 ± 0.081724	0.419 ± 0.079479	0.735 ± 0.031234	0.686 ± 0.053870	0.750 ± 0.032967	0.783 ± 0.020722	0.672 ± 0.040992	0.745 ± 0.053354
precision_recall_auc	0.796 ± 0.022971	0.744 ± 0.041712	0.17654 ± 0.009870	0.713 ± 0.045347	0.489 ± 0.083424	0.5292 ± 0.022555	0.499 ± 0.088005	0.494 ± 0.085594	0.759 ± 0.034219	0.741 ± 0.058846	0.789 ± 0.023871	0.811 ± 0.017729	0.689 ± 0.046849	0.800 ± 0.057496
roc_auc	0.771 ± 0.040888	0.719 ± 0.024629	0.18147 ± 0.013511	0.689 ± 0.027897	0.438 ± 0.049258	0.5400 ± 0.040497	0.441 ± 0.049930	0.439 ± 0.049533	0.745 ± 0.022533	0.696 ± 0.032913	0.762 ± 0.044603	0.798 ± 0.027736	0.683 ± 0.037497	0.755 ± 0.038331
