	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.790 ± 0.035212	0.752 ± 0.048429	0.19294 ± 0.014650	0.708 ± 0.059240	0.504 ± 0.096858	0.6477 ± 0.125936	0.541 ± 0.100642	0.522 ± 0.097581	0.748 ± 0.044155	0.793 ± 0.069503	0.784 ± 0.036142	0.752 ± 0.048750	0.644 ± 0.074994	0.859 ± 0.058486
precision_recall_auc	0.816 ± 0.034229	0.729 ± 0.044078	0.17967 ± 0.015552	0.687 ± 0.054059	0.458 ± 0.088157	0.5852 ± 0.107832	0.484 ± 0.093838	0.471 ± 0.089879	0.738 ± 0.039633	0.746 ± 0.071953	0.811 ± 0.035710	0.790 ± 0.048091	0.644 ± 0.079436	0.814 ± 0.078584
roc_auc	0.823 ± 0.021981	0.740 ± 0.035027	0.17481 ± 0.011194	0.698 ± 0.044827	0.481 ± 0.070055	0.6262 ± 0.157103	0.514 ± 0.074886	0.497 ± 0.070530	0.743 ± 0.032034	0.770 ± 0.063409	0.818 ± 0.022578	0.796 ± 0.038046	0.644 ± 0.070273	0.836 ± 0.068434
