	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.817 ± 0.034228	0.760 ± 0.048828	0.17705 ± 0.020144	0.713 ± 0.064709	0.520 ± 0.097656	0.6066 ± 0.157298	0.574 ± 0.106870	0.546 ± 0.100759	0.749 ± 0.041773	0.825 ± 0.079958	0.811 ± 0.035770	0.792 ± 0.044239	0.633 ± 0.079436	0.886 ± 0.061546
precision_recall_auc	0.858 ± 0.029408	0.768 ± 0.046788	0.15546 ± 0.019539	0.724 ± 0.066130	0.536 ± 0.093576	0.5205 ± 0.141259	0.590 ± 0.094522	0.562 ± 0.090222	0.759 ± 0.047908	0.831 ± 0.075878	0.854 ± 0.030158	0.839 ± 0.046958	0.650 ± 0.098166	0.886 ± 0.057695
roc_auc	0.850 ± 0.023465	0.771 ± 0.045951	0.15697 ± 0.015974	0.729 ± 0.061277	0.542 ± 0.091903	0.5356 ± 0.148808	0.588 ± 0.091020	0.564 ± 0.090205	0.760 ± 0.041613	0.828 ± 0.062709	0.845 ± 0.024629	0.842 ± 0.026082	0.656 ± 0.077690	0.886 ± 0.049097
