	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.742, 0.879]	[0.692, 0.831]	[0.14024, 0.20982]	[0.647, 0.821]	[0.384, 0.662]	[0.4292, 1.1210]	[0.396, 0.657]	[0.390, 0.659]	[0.708, 0.895]	[0.688, 0.824]	[0.734, 0.876]	[0.730, 0.874]	[0.611, 0.889]	[0.773, 0.864]
precision_recall_auc	[0.681, 0.820]	[0.664, 0.821]	[0.14360, 0.21046]	[0.606, 0.800]	[0.328, 0.641]	[0.5498, 1.1617]	[0.347, 0.650]	[0.337, 0.646]	[0.680, 0.850]	[0.667, 0.824]	[0.649, 0.814]	[0.745, 0.879]	[0.556, 0.833]	[0.773, 0.864]
roc_auc	[0.724, 0.837]	[0.715, 0.826]	[0.15535, 0.20084]	[0.667, 0.811]	[0.429, 0.652]	[0.5677, 1.3539]	[0.445, 0.647]	[0.441, 0.649]	[0.720, 0.857]	[0.706, 0.800]	[0.704, 0.832]	[0.758, 0.831]	[0.611, 0.833]	[0.773, 0.864]
