	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.922 ± 0.018496	0.859 ± 0.019481	0.10260 ± 0.008730	0.839 ± 0.023499	0.718 ± 0.038961	0.3379 ± 0.022660	0.779 ± 0.050476	0.748 ± 0.043209	0.826 ± 0.016919	0.953 ± 0.045256	0.921 ± 0.018721	0.895 ± 0.033758	0.750 ± 0.029280	0.968 ± 0.030679
precision_recall_auc	0.914 ± 0.017805	0.789 ± 0.064162	0.11472 ± 0.015864	0.734 ± 0.091165	0.577 ± 0.128323	0.3640 ± 0.039356	0.706 ± 0.126635	0.638 ± 0.126564	0.751 ± 0.052003	0.955 ± 0.083452	0.912 ± 0.018320	0.894 ± 0.023623	0.600 ± 0.097288	0.977 ± 0.044174
roc_auc	0.911 ± 0.021608	0.783 ± 0.055765	0.11679 ± 0.018153	0.726 ± 0.080215	0.566 ± 0.111530	0.3675 ± 0.044639	0.702 ± 0.111418	0.630 ± 0.109783	0.745 ± 0.045209	0.957 ± 0.078269	0.908 ± 0.022222	0.895 ± 0.025731	0.589 ± 0.087646	0.977 ± 0.044174
