	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.836 ± 0.032683	0.830 ± 0.023426	0.13292 ± 0.009478	0.811 ± 0.025432	0.659 ± 0.046852	0.4296 ± 0.029823	0.666 ± 0.050568	0.662 ± 0.048391	0.841 ± 0.026349	0.825 ± 0.040526	0.824 ± 0.040227	0.889 ± 0.019184	0.800 ± 0.038845	0.859 ± 0.039800
precision_recall_auc	0.838 ± 0.033276	0.826 ± 0.026336	0.12970 ± 0.009254	0.809 ± 0.027825	0.652 ± 0.052672	0.4236 ± 0.035009	0.653 ± 0.055509	0.653 ± 0.054037	0.845 ± 0.020680	0.808 ± 0.042802	0.830 ± 0.035066	0.897 ± 0.016414	0.811 ± 0.028689	0.841 ± 0.044174
roc_auc	0.841 ± 0.039638	0.834 ± 0.030555	0.13285 ± 0.012578	0.818 ± 0.032388	0.668 ± 0.061109	0.4251 ± 0.041034	0.669 ± 0.063863	0.668 ± 0.062404	0.854 ± 0.025895	0.815 ± 0.048044	0.832 ± 0.043615	0.887 ± 0.023816	0.822 ± 0.035136	0.845 ± 0.048862
