	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.730 ± 0.064572	0.730 ± 0.074608	0.19644 ± 0.039304	0.683 ± 0.092121	0.460 ± 0.149216	0.6182 ± 0.115389	0.486 ± 0.152391	0.473 ± 0.150549	0.733 ± 0.063763	0.753 ± 0.092275	0.716 ± 0.066965	0.754 ± 0.079893	0.628 ± 0.098166	0.832 ± 0.064461
precision_recall_auc	0.719 ± 0.074276	0.690 ± 0.072686	0.21238 ± 0.036266	0.619 ± 0.109895	0.381 ± 0.145371	0.6694 ± 0.136773	0.420 ± 0.151661	0.400 ± 0.148198	0.695 ± 0.060290	0.725 ± 0.095791	0.708 ± 0.078055	0.727 ± 0.078146	0.544 ± 0.119441	0.836 ± 0.043913
roc_auc	0.739 ± 0.072667	0.720 ± 0.092982	0.19938 ± 0.038898	0.663 ± 0.138813	0.441 ± 0.185965	0.6221 ± 0.123254	0.473 ± 0.207902	0.457 ± 0.196038	0.724 ± 0.072660	0.749 ± 0.141207	0.726 ± 0.077112	0.755 ± 0.084439	0.600 ± 0.142965	0.841 ± 0.071870
