	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.798 ± 0.076108	0.758 ± 0.054979	0.17187 ± 0.028118	0.741 ± 0.060004	0.515 ± 0.109957	0.5681 ± 0.138998	0.514 ± 0.110511	0.514 ± 0.110225	0.808 ± 0.062290	0.706 ± 0.057646	0.788 ± 0.084278	0.833 ± 0.050046	0.783 ± 0.080508	0.732 ± 0.058486
precision_recall_auc	0.837 ± 0.051911	0.774 ± 0.042460	0.16212 ± 0.020699	0.760 ± 0.047139	0.547 ± 0.084919	0.5291 ± 0.103931	0.543 ± 0.083717	0.545 ± 0.084315	0.828 ± 0.050757	0.715 ± 0.034559	0.832 ± 0.054494	0.849 ± 0.039728	0.811 ± 0.065210	0.736 ± 0.028748
roc_auc	0.846 ± 0.057012	0.785 ± 0.039280	0.15594 ± 0.022033	0.773 ± 0.041324	0.570 ± 0.078560	0.5217 ± 0.103790	0.566 ± 0.077408	0.568 ± 0.077974	0.845 ± 0.043034	0.722 ± 0.039082	0.839 ± 0.063092	0.863 ± 0.039303	0.833 ± 0.052378	0.736 ± 0.041770
