	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.821, 0.973]	[0.816, 0.894]	[0.08154, 0.15035]	[0.788, 0.882]	[0.631, 0.788]	[0.2846, 0.7489]	[0.650, 0.846]	[0.646, 0.811]	[0.800, 0.875]	[0.824, 1.000]	[0.815, 0.973]	[0.813, 0.977]	[0.722, 0.833]	[0.864, 1.000]
precision_recall_auc	[0.884, 0.944]	[0.611, 0.833]	[0.09069, 0.13724]	[0.364, 0.800]	[0.222, 0.667]	[0.2992, 0.4258]	[0.548, 0.786]	[0.369, 0.724]	[0.611, 0.786]	[0.833, 1.000]	[0.881, 0.943]	[0.869, 0.929]	[0.222, 0.667]	[0.909, 1.000]
roc_auc	[0.895, 0.939]	[0.694, 0.778]	[0.09088, 0.13491]	[0.560, 0.714]	[0.389, 0.556]	[0.3074, 0.4151]	[0.600, 0.733]	[0.509, 0.638]	[0.667, 0.733]	[0.900, 1.000]	[0.892, 0.938]	[0.889, 0.937]	[0.389, 0.556]	[0.955, 1.000]
